method,iteration,f1,tail_f1,accuracy,tail_f1_available,performance_score,lambda_t,normalized_cost,total_cost,human_cost,generation_cost,verification_cost,synthetic_processing_cost,human_labels,llm_generation_requests,llm_valid_generated,llm_verification_requests,synthetic_accepted,utility,run_log,random_seed,head_f1
Generate-and-Verify,1,0.032,0.0,,True,0.020800000000000003,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,-0.011542733188720174,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.2467
Generate-and-Verify,2,0.0558,0.0247,,True,0.044915000000000004,0.22000000000000003,0.1770065075921909,326.4,324.0,1.2,1.2,0.0,324,40,40,40,32,0.0059735683297180014,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.2644
Generate-and-Verify,3,0.1249,0.1011,,True,0.11657000000000001,0.22999999999999998,0.19998373101952277,368.77,364.0,2.4,2.37,0.0,364,80,79,79,59,0.07057374186550977,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.2842
Generate-and-Verify,4,0.1102,0.0764,,True,0.09837000000000001,0.24,0.22296095444685468,411.14000000000004,404.0,3.5999999999999996,3.54,0.0,404,120,118,118,84,0.04485937093275489,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.3364
Generate-and-Verify,5,0.1486,0.1124,,True,0.13593,0.25,0.24595444685466378,453.54,444.0,4.8,4.74,0.0,444,160,158,158,113,0.07444138828633405,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.3912
Generate-and-Verify,6,0.1632,0.1194,,True,0.14787,0.26,0.2689479392624729,495.94,484.0,6.0,5.9399999999999995,0.0,484,200,198,198,143,0.07794353579175704,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.4565
Generate-and-Verify,7,0.2278,0.1905,,True,0.21474500000000002,0.27,0.2919251626898048,538.3100000000001,524.0,7.199999999999999,7.109999999999999,0.0,524,240,237,237,164,0.13592520607375272,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.4773
Generate-and-Verify,8,0.2996,0.2671,,True,0.288225,0.27999999999999997,0.3149023861171366,580.68,564.0,8.4,8.28,0.0,564,280,276,276,192,0.20005233188720178,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.5168
Generate-and-Verify,9,0.3594,0.3281,,True,0.348445,0.29,0.3378796095444686,623.0500000000001,604.0,9.6,9.45,0.0,604,320,315,315,220,0.25045991323210415,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.5692
Generate-and-Verify,10,0.4065,0.3759,,True,0.39579,0.30000000000000004,0.3608731019522776,665.4499999999999,644.0,10.799999999999999,10.65,0.0,644,360,355,355,249,0.2875280694143167,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.6114
Generate-and-Verify,11,0.4559,0.4274,,True,0.445925,0.31000000000000005,0.3838340563991323,707.79,684.0,12.0,11.79,0.0,684,400,393,393,274,0.32693644251626897,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.6468
Generate-and-Verify,12,0.4943,0.4725,,True,0.48667,0.32000000000000006,0.40681127982646426,750.1600000000001,724.0,13.2,12.959999999999999,0.0,724,440,432,432,298,0.35649039045553144,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.64
Generate-and-Verify,13,0.5343,0.5123,,True,0.5266,0.33,0.4297722342733189,792.5,764.0,14.399999999999999,14.1,0.0,764,480,470,470,319,0.3847751626898047,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.682
Generate-and-Verify,14,0.5647,0.5421,,True,0.55679,0.34,0.4527494577006508,834.87,804.0,15.6,15.27,0.0,804,520,509,509,347,0.4028551843817787,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.7162
Generate-and-Verify,15,0.6054,0.5837,,True,0.597805,0.35000000000000003,0.47572668112798266,877.24,844.0,16.8,16.439999999999998,0.0,844,560,548,548,374,0.4313006616052061,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.7503
Generate-and-Verify,16,0.6408,0.6198,,True,0.6334500000000001,0.36000000000000004,0.4986876355748373,919.58,884.0,18.0,17.58,0.0,884,600,586,586,401,0.45392245119305863,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.7814
Generate-and-Verify,17,0.6567,0.6367,,True,0.6496999999999999,0.37000000000000005,0.5216648590021692,961.95,924.0,19.2,18.75,0.0,924,640,625,625,424,0.45668400216919736,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.7907
Generate-and-Verify,18,0.6909,0.6752,,True,0.685405,0.38,0.5445932754880695,1004.23,964.0,20.4,19.83,0.0,964,680,661,661,450,0.47845955531453366,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.7961
Generate-and-Verify,19,0.7016,0.6861,,True,0.696175,0.39,0.5675867678958785,1046.6299999999999,1004.0,21.599999999999998,21.029999999999998,0.0,1004,720,701,701,474,0.4748161605206074,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8053
Generate-and-Verify,20,0.7105,0.6958,,True,0.705355,0.4,0.590531453362256,1088.94,1044.0,22.8,22.14,0.0,1044,760,738,738,499,0.46914241865509754,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8087
Generate-and-Verify,21,0.7233,0.709,,True,0.718295,0.41,0.613524945770065,1131.34,1084.0,24.0,23.34,0.0,1084,800,778,778,528,0.4667497722342734,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8191
Generate-and-Verify,22,0.7494,0.7373,,True,0.745165,0.42000000000000004,0.6365184381778742,1173.74,1124.0,25.2,24.54,0.0,1124,840,818,818,553,0.47782725596529274,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8306
Generate-and-Verify,23,0.7566,0.745,,True,0.75254,0.43,0.6594956616052061,1216.1100000000001,1164.0,26.4,25.709999999999997,0.0,1164,880,857,857,572,0.46895686550976134,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8345
Generate-and-Verify,24,0.7532,0.7389,,True,0.7481949999999999,0.44000000000000006,0.6824891540130151,1258.51,1204.0,27.599999999999998,26.91,0.0,1204,920,897,897,593,0.44789977223427324,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8489
Generate-and-Verify,25,0.7741,0.7614,,True,0.769655,0.45,0.7054501084598698,1300.85,1244.0,28.799999999999997,28.05,0.0,1244,960,935,935,618,0.4522024511930586,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8589
Generate-and-Verify,26,0.788,0.7774,,True,0.7842899999999999,0.45999999999999996,0.728443600867679,1343.25,1284.0,30.0,29.25,0.0,1284,1000,975,975,640,0.44920594360086763,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8587
Generate-and-Verify,27,0.7982,0.7882,,True,0.7947,0.47000000000000003,0.7514370932754881,1385.65,1324.0,31.2,30.45,0.0,1324,1040,1015,1015,670,0.4415245661605205,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8648
Generate-and-Verify,28,0.8037,0.792,,True,0.799605,0.48,0.7744305856832973,1428.0500000000002,1364.0,32.4,31.65,0.0,1364,1080,1055,1055,697,0.4278783188720173,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8821
Generate-and-Verify,29,0.8145,0.8051,,True,0.81121,0.49000000000000005,0.7973915401301518,1470.3899999999999,1404.0,33.6,32.79,0.0,1404,1120,1093,1093,723,0.4204881453362256,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8777
Generate-and-Verify,30,0.8206,0.8117,,True,0.817485,0.5,0.8203687635574837,1512.76,1444.0,34.8,33.96,0.0,1444,1160,1132,1132,747,0.4073006182212582,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8804
Generate-and-Verify,31,0.825,0.8164,,True,0.82199,0.51,0.8433459869848157,1555.13,1484.0,36.0,35.129999999999995,0.0,1484,1200,1171,1171,777,0.391883546637744,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.883
Generate-and-Verify,32,0.8435,0.8362,,True,0.840945,0.52,0.8663069414316703,1597.47,1524.0,37.199999999999996,36.269999999999996,0.0,1524,1240,1209,1209,804,0.39046539045553147,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.892
Generate-and-Verify,33,0.856,0.8472,,True,0.8529199999999999,0.53,0.8893004338394794,1639.8700000000001,1564.0,38.4,37.47,0.0,1564,1280,1249,1249,829,0.3815907700650758,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9146
Generate-and-Verify,34,0.8566,0.8485,,True,0.853765,0.54,0.9122939262472884,1682.27,1604.0,39.6,38.67,0.0,1604,1320,1289,1289,855,0.3611262798264642,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9108
Generate-and-Verify,35,0.8578,0.8518,,True,0.8557,0.55,0.9352711496746203,1724.6399999999999,1644.0,40.8,39.839999999999996,0.0,1644,1360,1328,1328,880,0.34130086767895884,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.8985
Generate-and-Verify,36,0.8685,0.8629,,True,0.8665400000000001,0.5599999999999999,0.9582646420824295,1767.04,1684.0,42.0,41.04,0.0,1684,1400,1368,1368,907,0.3299118004338396,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9063
Generate-and-Verify,37,0.8694,0.8642,,True,0.86758,0.5700000000000001,0.9812255965292842,1809.38,1724.0,43.199999999999996,42.18,0.0,1724,1440,1406,1406,932,0.308281409978308,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9046
Generate-and-Verify,38,0.8684,0.8629,,True,0.8664749999999999,0.58,1.0041865509761387,1851.72,1764.0,44.4,43.32,0.0,1764,1480,1444,1444,963,0.28404680043383945,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9052
Generate-and-Verify,39,0.8646,0.8583,,True,0.862395,0.5900000000000001,1.027180043383948,1894.12,1804.0,45.6,44.519999999999996,0.0,1804,1520,1484,1484,997,0.25635877440347066,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9069
Generate-and-Verify,40,0.8713,0.8662,,True,0.869515,0.6000000000000001,1.050173535791757,1936.52,1844.0,46.8,45.72,0.0,1844,1560,1524,1524,1024,0.2394108785249458,experiment_log_Banking77_Refactored_20260523_164301.txt,44,0.9051
