method,iteration,f1,tail_f1,accuracy,tail_f1_available,performance_score,lambda_t,normalized_cost,total_cost,human_cost,generation_cost,verification_cost,synthetic_processing_cost,human_labels,llm_generation_requests,llm_valid_generated,llm_verification_requests,synthetic_accepted,utility,run_log,random_seed,head_f1
Generate-and-Verify,1,0.0325,0.0,,True,0.021125,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,-0.011217733188720175,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2501
Generate-and-Verify,2,0.0546,0.0223,,True,0.043295,0.22000000000000003,0.1770065075921909,326.4,324.0,1.2,1.2,0.0,324,40,40,40,34,0.004353568329717998,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2715
Generate-and-Verify,3,0.0888,0.0602,,True,0.07879,0.22999999999999998,0.19998373101952277,368.77,364.0,2.4,2.37,0.0,364,80,79,79,63,0.03279374186550976,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2805
Generate-and-Verify,4,0.1158,0.0844,,True,0.10481,0.24,0.22296095444685468,411.14000000000004,404.0,3.5999999999999996,3.54,0.0,404,120,118,118,82,0.05129937093275488,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.3261
Generate-and-Verify,5,0.181,0.1531,,True,0.171235,0.25,0.24593817787418654,453.51,444.0,4.8,4.71,0.0,444,160,157,157,107,0.10975045553145336,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.3675
Generate-and-Verify,6,0.2503,0.2223,,True,0.24050000000000005,0.26,0.2689154013015184,495.88,484.0,6.0,5.88,0.0,484,200,196,196,132,0.17058199566160526,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.4375
Generate-and-Verify,7,0.3204,0.2992,,True,0.31298000000000004,0.27,0.29186008676789593,538.19,524.0,7.199999999999999,6.989999999999999,0.0,524,240,233,233,153,0.23417777657266814,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.4623
Generate-and-Verify,8,0.3639,0.3452,,True,0.357355,0.27999999999999997,0.31480477223427333,580.5,564.0,8.4,8.1,0.0,564,280,270,270,177,0.2692096637744035,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.4893
Generate-and-Verify,9,0.4276,0.4143,,True,0.422945,0.29,0.3377819956616052,622.87,604.0,9.6,9.27,0.0,604,320,309,309,197,0.32498822125813454,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.5162
Generate-and-Verify,10,0.4806,0.4651,,True,0.475175,0.30000000000000004,0.3607754880694143,665.27,644.0,10.799999999999999,10.469999999999999,0.0,644,360,349,349,227,0.3669423535791757,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.585
Generate-and-Verify,11,0.527,0.5134,,True,0.52224,0.31000000000000005,0.3837527114967462,707.64,684.0,12.0,11.639999999999999,0.0,684,400,388,388,254,0.40327665943600866,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.6184
Generate-and-Verify,12,0.5687,0.5544,,True,0.5636950000000001,0.32000000000000006,0.4067299349240781,750.01,724.0,13.2,12.809999999999999,0.0,724,440,427,427,279,0.43354142082429503,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.6646
Generate-and-Verify,13,0.5907,0.5748,,True,0.585135,0.33,0.42969088937093275,792.35,764.0,14.399999999999999,13.95,0.0,764,480,465,465,305,0.4433370065075921,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.6973
Generate-and-Verify,14,0.6296,0.6144,,True,0.6242800000000001,0.34,0.4526843817787419,834.75,804.0,15.6,15.149999999999999,0.0,804,520,505,505,334,0.4703673101952278,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7315
Generate-and-Verify,15,0.6825,0.6714,,True,0.678615,0.35000000000000003,0.47567787418655094,877.15,844.0,16.8,16.349999999999998,0.0,844,560,545,545,357,0.5121277440347072,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7567
Generate-and-Verify,16,0.7217,0.7121,,True,0.71834,0.36000000000000004,0.49867136659436007,919.55,884.0,18.0,17.55,0.0,884,600,585,585,384,0.5388183080260304,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7856
Generate-and-Verify,17,0.7477,0.7384,,True,0.744445,0.37000000000000005,0.5216323210412148,961.8900000000001,924.0,19.2,18.689999999999998,0.0,924,640,623,623,413,0.5514410412147506,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8098
Generate-and-Verify,18,0.7533,0.7446,,True,0.750255,0.38,0.5446258134490238,1004.29,964.0,20.4,19.89,0.0,964,680,663,663,440,0.5432971908893709,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.811
Generate-and-Verify,19,0.7783,0.7716,,True,0.775955,0.39,0.5676193058568328,1046.6899999999998,1004.0,21.599999999999998,21.09,0.0,1004,720,703,703,472,0.5545834707158351,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8229
Generate-and-Verify,20,0.7803,0.7733,,True,0.77785,0.4,0.5905965292841648,1089.06,1044.0,22.8,22.259999999999998,0.0,1044,760,742,742,496,0.541611388286334,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8274
Generate-and-Verify,21,0.8131,0.8063,,True,0.8107200000000001,0.41,0.6135574837310196,1131.4,1084.0,24.0,23.4,0.0,1084,800,780,780,522,0.5591614316702821,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.859
Generate-and-Verify,22,0.8128,0.8048,,True,0.81,0.42000000000000004,0.6365509761388286,1173.8,1124.0,25.2,24.599999999999998,0.0,1124,840,820,820,548,0.542648590021692,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8667
Generate-and-Verify,23,0.8194,0.8112,,True,0.81653,0.43,0.6595281995661606,1216.17,1164.0,26.4,25.77,0.0,1164,880,859,859,570,0.5329328741865509,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8743
Generate-and-Verify,24,0.8133,0.8034,,True,0.8098350000000001,0.44000000000000006,0.682472885032538,1258.48,1204.0,27.599999999999998,26.88,0.0,1204,920,896,896,595,0.5095469305856833,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8799
Generate-and-Verify,25,0.8264,0.8178,,True,0.8233900000000001,0.45,0.7054501084598698,1300.85,1244.0,28.799999999999997,28.05,0.0,1244,960,935,935,623,0.5059374511930587,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8836
Generate-and-Verify,26,0.82,0.8103,,True,0.816605,0.45999999999999996,0.7284273318872018,1343.22,1284.0,30.0,29.22,0.0,1284,1000,974,974,650,0.4815284273318872,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8847
Generate-and-Verify,27,0.8326,0.8243,,True,0.8296950000000001,0.47000000000000003,0.7514208242950109,1385.6200000000001,1324.0,31.2,30.419999999999998,0.0,1324,1040,1014,1014,672,0.47652721258134495,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8883
Generate-and-Verify,28,0.8379,0.8305,,True,0.83531,0.48,0.7743980477223428,1427.99,1364.0,32.4,31.59,0.0,1364,1080,1053,1053,694,0.4635989370932755,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8874
Generate-and-Verify,29,0.8491,0.843,,True,0.846965,0.49000000000000005,0.7973915401301518,1470.3899999999999,1404.0,33.6,32.79,0.0,1404,1120,1093,1093,724,0.45624314533622556,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.89
Generate-and-Verify,30,0.849,0.8435,,True,0.847075,0.5,0.8203362255965293,1512.7,1444.0,34.8,33.9,0.0,1444,1160,1130,1130,746,0.43690688720173537,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8853
Generate-and-Verify,31,0.849,0.8425,,True,0.846725,0.51,0.8432971800433839,1555.04,1484.0,36.0,35.04,0.0,1484,1200,1168,1168,771,0.41664343817787414,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8926
Generate-and-Verify,32,0.838,0.8294,,True,0.8349899999999999,0.52,0.8662906724511931,1597.44,1524.0,37.199999999999996,36.24,0.0,1524,1240,1208,1208,800,0.38451885032537947,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8959
Generate-and-Verify,33,0.848,0.8383,,True,0.844605,0.53,0.8892841648590023,1639.8400000000001,1564.0,38.4,37.44,0.0,1564,1280,1248,1248,822,0.3732843926247288,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9126
Generate-and-Verify,34,0.8457,0.8352,,True,0.842025,0.54,0.9122451193058567,1682.1799999999998,1604.0,39.6,38.58,0.0,1604,1320,1286,1286,849,0.34941263557483737,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.916
Generate-and-Verify,35,0.8437,0.8333,,True,0.84006,0.55,0.935238611713666,1724.58,1644.0,40.8,39.78,0.0,1644,1360,1326,1326,881,0.3256787635574837,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9135
Generate-and-Verify,36,0.846,0.8359,,True,0.842465,0.5599999999999999,0.9582158351409978,1766.95,1684.0,42.0,40.949999999999996,0.0,1684,1400,1365,1365,907,0.30586413232104126,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9132
Generate-and-Verify,37,0.8641,0.8563,,True,0.86137,0.5700000000000001,0.981209327548807,1809.3500000000001,1724.0,43.199999999999996,42.15,0.0,1724,1440,1405,1405,936,0.30208068329717996,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9167
Generate-and-Verify,38,0.8717,0.8648,,True,0.8692850000000001,0.58,1.0041865509761387,1851.72,1764.0,44.4,43.32,0.0,1764,1480,1444,1444,960,0.28685680043383965,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9174
Generate-and-Verify,39,0.8765,0.8692,,True,0.873945,0.5900000000000001,1.0271637744034707,1894.09,1804.0,45.6,44.489999999999995,0.0,1804,1520,1483,1483,991,0.2679183731019522,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9256
Generate-and-Verify,40,0.8743,0.8667,,True,0.87164,0.6000000000000001,1.0501247288503253,1936.4299999999998,1844.0,46.8,45.629999999999995,0.0,1844,1560,1521,1521,1016,0.24156516268980477,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9256
